ActualTime,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense,combined_action_num
49:33.5,-4.61362648,-3.031059265,8.190564156,-0.415388376,-0.0842994,-0.357967019,-7164,-3912,3055,-93,-450,1,4
49:33.6,-4.412513733,-2.911349297,7.95593214,-0.222354949,-0.155159771,-0.464257598,-7486,-3573,3042,6,-545,-115,4
49:33.7,-4.153939724,-3.466804028,8.520963669,-0.956614971,0.102625363,-0.211359382,-7444,-3721,3045,-437,-197,-222,4
49:33.8,-4.369418144,-3.646369219,7.833827972,0.184481308,0.067195177,0.003665192,-7100,-3776,3335,-547,-5,-363,4
49:33.9,-4.134786129,-3.806780815,7.99663353,-0.062308256,-0.091629788,0.042760566,-7225,-4151,3021,-226,482,-130,4
49:34.0,-4.211400986,-3.924096584,8.078036308,-0.136833817,-0.043982297,0.031764992,-7083,-4211,3084,-587,721,194,4
49:34.1,-4.180276394,-4.010287762,7.987056732,-0.059864793,0.061086524,0.018325957,-7451,-3820,2733,-392,665,625,4
49:34.4,-4.182670593,-4.041412354,7.821856976,0.034208454,-0.070860371,0.051312681,-7508,-3536,2492,-413,322,-127,4
49:34.5,-4.096478939,-4.070142746,7.900865555,0.008552114,-0.031764992,0,-7332,-3889,2560,-436,316,366,4
49:34.6,-4.096478939,-4.070142746,7.900865555,0.008552114,-0.031764992,0,-7539,-3889,2206,-439,266,-70,4
49:34.7,-4.141968727,-3.938461781,7.872135162,-0.02321288,-0.052534413,-0.024434609,-8118,-3776,2581,-1686,-3365,-1001,4
49:34.8,-4.089296341,-4.09408474,7.991845131,-0.019547688,-0.045204028,-0.008552114,-6631,-4303,2717,-74,-3276,-358,4
49:34.9,-4.27125597,-5.992686749,7.383718014,-1.951103568,0.072082102,0.709825397,-6578,-4243,3100,1139,-2353,344,4
49:35.0,-4.27125597,-5.992686749,7.383718014,-1.951103568,0.072082102,0.709825397,-7101,-3896,3554,2988,627,1030,4
49:35.1,-4.410119534,-1.359906554,8.937555313,1.084896684,-0.255341679,-0.893085003,-7247,-3059,3527,2827,1343,716,4
49:35.4,-4.106055737,-4.213795185,7.625532627,0.18692477,0.22357668,0.041538838,-7954,-2486,3642,153,481,139,4
49:35.5,-4.261679173,-3.75650239,7.829039574,-0.064751714,-0.058643065,0.190589949,-7997,-2559,3304,-259,-1,-78,4
49:35.7,-4.173093796,-3.672705412,8.224082947,-0.029321533,0.006108652,0.047647487,-8002,-2699,3554,-369,-799,-570,4
49:35.8,-4.213795185,-3.801992416,7.939172745,-0.131946892,0.091629788,-0.007330383,-7779,-2529,3539,-351,-605,-637,4
49:36.3,-3.878606796,-4.481945515,7.939172745,0.065973446,-0.052534413,-0.029321533,-7382,-2959,2702,-779,74,38,4
49:36.5,-3.974374771,-4.223371983,7.905653954,-0.021991149,-0.07696902,0,-7602,-3166,2755,-1161,-497,-307,4
49:36.7,-3.998316765,-3.938461781,7.941566944,0.229685336,0.224798411,0.118507855,-7413,-3055,2873,-224,250,-422,4
49:36.8,-4.034229755,-4.412513733,7.963114738,0.095294975,-0.002443461,0.037873644,-7734,-3588,2827,-204,576,-561,4
49:37.1,-4.058171749,-4.723760128,7.680599213,-0.835663676,-0.422718763,0.384845108,-7389,-3699,2832,494,288,-551,4
49:37.2,-3.524264812,-4.874594688,7.819462776,-0.426383942,-0.103847094,-0.109955743,-7718,-3386,2732,-34,-199,180,4
49:37.5,-3.991134167,-6.387730122,6.009446144,-0.037873644,0.458148926,-0.356745303,-7531,-3907,2779,-410,-284,-681,4
49:37.6,-3.82593441,-7.266402245,5.346252441,-0.635299861,0.320093393,-0.266337246,-7327,-3563,2940,-1319,-781,237,4
49:38.1,-3.512293816,-7.350199223,5.698200226,0.018325957,-0.0842994,-0.194255143,-7623,-3610,3067,611,-456,-1068,4
49:38.2,-3.500322819,-8.133103371,4.778826714,-0.079412483,0.083077677,0.018325957,-6986,-3700,3397,2147,2074,-372,4
49:38.6,-3.715801001,-7.20894146,4.872200489,0.078190751,0.02687807,0.025656341,-7619,-3188,2927,532,3352,1635,4
49:38.7,-3.670311213,-7.721300602,5.075707436,0.337197602,0.15393804,0.135612085,-7884,-2943,2608,-592,-557,632,4
49:39.0,-3.758896589,-7.374141216,5.667075634,0.037873644,-0.04642576,-0.094073251,-7531,-3865,2844,-409,-239,-669,4
49:39.2,-3.737348795,-7.20894146,5.367800236,-0.003665192,0.103847094,-0.041538838,-7328,-3896,2686,7,-86,272,4
49:39.3,-3.8642416,-7.225700855,5.398924828,-0.036651913,0.074525557,-0.062308256,-7536,-3924,2666,20,-89,-57,4
49:39.4,-3.801992416,-7.364564419,5.226542473,0.009773844,0.031764992,-0.012217305,-7499,-3944,2658,100,-69,91,4
49:39.5,-3.737348795,-7.163451672,5.516240597,0.020769419,0.083077677,-0.020769419,-7483,-3963,2667,-83,-48,-306,4
49:39.8,-4.252102375,-7.601590633,5.125985622,0.169820532,0.125838235,0.015882496,-7296,-4010,2533,38,57,-67,4
49:39.9,-3.950432777,-7.484274387,5.284003258,-0.112399206,0.085521132,0.086742863,-7047,-3991,2495,81,-47,-84,4
49:40.0,-4.096478939,-7.362170219,5.018246651,-0.131946892,0.178372651,0,-7117,-4025,2541,-77,-90,91,4
49:40.1,-4.288015366,-7.287950039,4.596867085,-0.009773844,0.074525557,-0.008552114,-7122,-4177,2535,-259,2,176,4
49:40.5,-4.283226967,-7.06768322,4.814739704,0.013439035,-0.014660766,0.040317107,-7152,-4118,2892,332,24,-35,4
49:40.7,-4.115632534,-8.185775757,4.812345505,0.061086524,0.248011291,0.131946892,-7481,-4138,2723,-18,-570,-303,4
49:40.8,-4.46039772,-7.007828236,4.560954094,0.021991149,-0.028099801,0.087964594,-7456,-3715,3168,290,-440,-62,4
49:40.9,-4.23294878,-7.453149796,7.290344238,0.948062837,0.227241874,-0.018325957,-7480,-4180,3164,56,136,111,4
49:41.6,-5.408501625,-7.534552574,3.560178041,0.610865235,0.172263995,-0.129503429,-7476,-4200,3176,45,298,-100,4
